,term,N,N_ordered,N_not_ordered,N_made,N_not_made,N_assayed,N_not_assayed,N_crystallised,N_not_crystallised,freq_ordered (of total),freq_made (of total),freq_assayed (of total),freq_crystallised (of total),freq_made (of ordered),freq_assayed (of made),freq_crystallised (of made),fisher_p_ordered,χ2_p_ordered,fisher_p_made,χ2_p_made,fisher_p_assayed,χ2_p_assayed,fisher_p_crystallised,χ2_p_crystallised,log2_freq_ordered (of total),log2_freq_made (of total),log2_freq_assayed (of total),log2_freq_crystallised (of total),log2_freq_made (of ordered),log2_freq_assayed (of made),log2_freq_crystallised (of made)
3992,classmate,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
3993,ahn-sat-202241f6-1,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
3994,cc1ccncc1nc,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
3995,c1ccccc1,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
3996,mpro-x1093,32,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04365236984335279,0.0,0.1075794078004515,0.0,0.1077802544498764,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
3997,5rf7,1704,0.0,1704.0,0.0,1704.0,0.0,1704.0,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.901337313344863e-81,0.0,8.815561969460439e-61,0.0,1.3947387334721046e-59,0.0,3.2117430857228715e-12,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
3998,serving,17,1.0,16.0,1.0,16.0,1.0,16.0,0.0,17.0,0.0588,0.0588,0.0588,0.0,1.0,1.0,0.0,0.713099488049638,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0494411078773642,-0.6125049606780828,-0.5849625007211563,-inf,0.4375255419036754,0.027674958442848226,-inf
3999,placeholders,10,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613919716552139,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4000,belonging,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4001,stem,128,15.0,113.0,13.0,115.0,13.0,115.0,2.0,126.0,0.1172,0.1016,0.1016,0.0156,0.8667,1.0,0.1538,1.0,0.0,0.6440524781380004,0.0,0.6403949049043498,0.0,1.0,0.0,-0.05435659829148059,0.1765073812577186,0.20404984121464512,-0.1154772174199359,0.2311301516399977,0.027674958442848226,-0.2942741727132701
4002,csc,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4003,cell-based,2,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4004,assays,3,1.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.36845161270706533,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.4534921493965198,-inf,-inf,-inf,-inf,-inf,-inf
4005,repertoire,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4006,firmly,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4007,initiate,19,18.0,1.0,18.0,1.0,18.0,1.0,0.0,19.0,0.9474,0.9474,0.9474,0.0,1.0,1.0,0.0,1.0527578147844977e-08,0.0,1.3009315191204151e-10,0.0,9.765079857130678e-11,0.0,1.0,0.0,2.9606445038676648,3.3975806510669457,3.4251231110238725,-inf,0.4375255419036754,0.027674958442848226,-inf
4008,fruitful,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4009,experimentation,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4010,serine,23,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16717112574534454,0.0,0.2541020332019482,0.0,0.253687103095083,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4011,may29,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4012,mpro-x2562_bar-com-4e090d3a-39,26,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1059513529280679,0.0,0.26843857388026476,0.0,0.2656999473562194,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4013,twitter,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4014,cutearguments,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4015,status,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4016,elaboration,36,1.0,35.0,1.0,35.0,1.0,35.0,0.0,36.0,0.0278,0.0278,0.0278,0.0,1.0,1.0,0.0,0.17783435880879916,0.0,0.3645603732268101,0.0,0.36337570475983155,0.0,1.0,0.0,-2.130172379990221,-1.6932362327909398,-1.665693772834013,-inf,0.4375255419036754,0.027674958442848226,-inf
4017,sim-syn-f15aaa3a-1,31,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04358860598854844,0.0,0.17638257859733003,0.0,0.17392831362043265,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4018,dan-lon-a5fc619e-8,54,0.0,54.0,0.0,54.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034676078331956905,0.0,0.021245228149445856,0.0,0.020818335762803026,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4019,aar-pos-d2a4d1df-35,16,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24612070784824858,0.0,0.6368717343931073,0.0,0.6347247726541656,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4020,dar-dia-fb20be43-6,16,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24612070784824858,0.0,0.6368717343931073,0.0,0.6347247726541656,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4021,aar-pos-d2a4d1df-40,16,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24612070784824858,0.0,0.6368717343931073,0.0,0.6347247726541656,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4022,bar-com-4e090d3a-6,7,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4023,pure,37,11.0,26.0,9.0,28.0,9.0,28.0,0.0,37.0,0.2973,0.2432,0.2432,0.0,0.8182,1.0,0.0,0.01638448271596616,0.0,0.011943781804366622,0.0,0.010717929708973393,0.0,1.0,0.0,1.2885902951939159,1.4357502079291382,1.463292667886065,-inf,0.14805098424227217,0.027674958442848226,-inf
4024,x1311,10,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613919716552139,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4025,holder,513,3.0,510.0,3.0,510.0,3.0,510.0,3.0,510.0,0.0058,0.0058,0.0058,0.0058,1.0,1.0,1.0,3.389553280747205e-21,0.0,2.6960242250145624e-15,0.0,6.0992393104140575e-15,0.0,0.05119879647365151,0.0,-4.391132457586156,-3.9541963103868754,-3.9266538504299486,-1.542898441154612,0.4375255419036754,0.027674958442848226,2.4065984188743528
4026,x2703,54,0.0,54.0,0.0,54.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034676078331956905,0.0,0.021245228149445856,0.0,0.020818335762803026,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4027,x2705,54,0.0,54.0,0.0,54.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034676078331956905,0.0,0.021245228149445856,0.0,0.020818335762803026,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4028,june,30,3.0,27.0,3.0,27.0,3.0,27.0,0.0,30.0,0.1,0.1,0.1,0.0,1.0,1.0,0.0,1.0,0.0,0.7507178631259769,0.0,0.74735338640886,0.0,1.0,0.0,-0.2833291680516412,0.1536069791476399,0.18114943910456646,-inf,0.4375255419036754,0.027674958442848226,-inf
4029,1st,17,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24621335835402414,0.0,0.391657124702549,0.0,0.3919764990337107,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4030,gen,4087,137.0,3950.0,107.0,3980.0,106.0,3981.0,60.0,4027.0,0.0335,0.0262,0.0259,0.0147,0.781,0.9907,0.5607,4.661333047367975e-63,0.0,3.487087939768946e-45,0.0,5.903348247108084e-44,0.0,0.363189027874717,0.0,-1.8610961673685935,-1.778754303976997,-1.7678265578709667,-0.2012070914458199,0.08091999538356746,0.014195115683328593,1.5718993937912178
4031,winning,14,14.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.9572931549741773e-07,0.0,9.388020407852046e-09,0.0,7.496451323474252e-09,0.0,1.0,0.0,3.038598926835721,3.4755350740350024,3.5030775339919287,-inf,0.4375255419036754,0.027674958442848226,-inf
4032,transformed,142,0.0,142.0,0.0,142.0,0.0,142.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.603580311645775e-07,0.0,8.576621954472084e-06,0.0,1.3643243811016313e-05,0.0,0.17928472317482103,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4033,mak-unk-af83ef51-2,44,0.0,44.0,0.0,44.0,0.0,44.0,1.0,43.0,0.0,0.0,0.0,0.0227,0.0,0.0,0.0,0.01248569595785982,0.0,0.04811417587569762,0.0,0.04746950029459362,0.0,0.5315100259984697,0.0,-inf,-inf,-inf,0.42566905100873087,-inf,-inf,-inf
4034,peptidic,12,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6317147149428632,0.0,0.6158796510291435,0.0,0.6160242222883743,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4035,-30,40,12.0,28.0,7.0,33.0,7.0,33.0,1.0,39.0,0.3,0.175,0.175,0.025,0.5833,1.0,0.1429,0.011242719918290324,0.0,0.1069040152963592,0.0,0.10196095851527305,0.0,0.4988945611232459,0.0,1.3016333326695149,0.9609619012052439,0.9885043611621704,0.564904848379903,-0.34016447883200907,0.027674958442848226,-0.4003237595792801
4036,14k,20,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15844816834824185,0.0,0.40361675693885934,0.0,0.40160641735489155,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4037,magic,50,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005261421814828426,0.0,0.03298210454408498,0.0,0.03217389234406082,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4038,compound-sets-to-score-for-how-well-they-can-recapitulate-fragment-mergers,90,0.0,90.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3247058995000915e-05,0.0,0.0007618946300746058,0.0,0.0012628157458788602,0.0,0.40869924935071467,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4039,systematically,20,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15844816834824185,0.0,0.40361675693885934,0.0,0.40160641735489155,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4040,fingerprinting,20,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15844816834824185,0.0,0.40361675693885934,0.0,0.40160641735489155,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4041,13k,10,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613919716552139,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4042,c1cncnc1,1100,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76835728445183e-53,0.0,4.737600438873551e-40,0.0,1.7404898388069356e-39,0.0,3.252819126153024e-08,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4043,simplicity,10,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613919716552139,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4044,one-step,10,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613919716552139,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4045,try-uni-714a760b-20,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4046,1mm,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4047,fragmenstein-merging,20,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15844816834824185,0.0,0.40361675693885934,0.0,0.40160641735489155,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4048,x2910,10,2.0,8.0,2.0,8.0,2.0,8.0,0.0,10.0,0.2,0.2,0.2,0.0,1.0,1.0,0.0,0.380087200791546,0.0,0.26026155805446105,0.0,0.2536368701061802,0.0,1.0,0.0,0.7166708319483588,1.15360697914764,1.1811494391045665,-inf,0.4375255419036754,0.027674958442848226,-inf
4049,abysmal,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4050,fsp3,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4051,aims,6,1.0,5.0,0.0,6.0,0.0,6.0,0.0,6.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.5525476047014031,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4539249362726884,-inf,-inf,-inf,-inf,-inf,-inf
4052,azaheterocycle,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4053,aminopyridine,217,22.0,195.0,18.0,199.0,18.0,199.0,0.0,217.0,0.1014,0.0829,0.0829,0.0,0.8182,1.0,0.0,0.4638060605149775,0.0,0.9045912245209924,0.0,0.9042309042239827,0.0,0.05383265074555482,0.0,-0.26327151571038787,-0.1169490140186969,-0.08940655406177017,-inf,0.14805098424227217,0.027674958442848226,-inf
4054,sulfides,3,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4055,z829964940,2,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4056,z2067091472,2,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4057,fragment-based,9,8.0,1.0,8.0,1.0,8.0,1.0,0.0,9.0,0.8889,0.8889,0.8889,0.0,1.0,1.0,0.0,0.0001911025799887584,0.0,2.6836919814168617e-05,0.0,2.36080059725951e-05,0.0,1.0,0.0,2.8686919589687103,3.3056281061679913,3.333170566124918,-inf,0.4375255419036754,0.027674958442848226,-inf
4058,recognition,10,9.0,1.0,8.0,2.0,8.0,2.0,0.0,10.0,0.9,0.8,0.8,0.0,0.8889,1.0,0.0,7.05152447909312e-05,0.0,4.477809055371306e-05,0.0,3.944382816144681e-05,0.0,1.0,0.0,2.886595833390671,3.1536069791476398,3.1811494391045665,-inf,0.26761857403666456,0.027674958442848226,-inf
4059,assist,16,10.0,6.0,8.0,8.0,8.0,8.0,0.0,16.0,0.625,0.5,0.5,0.0,0.8,1.0,0.0,0.0002353897243868215,0.0,0.00047841083835096837,0.0,0.00042481758307816916,0.0,1.0,0.0,2.360527021723083,2.4755350740350024,2.5030775339919287,-inf,0.11559744701631311,0.027674958442848226,-inf
4060,refining,9,8.0,1.0,8.0,1.0,8.0,1.0,0.0,9.0,0.8889,0.8889,0.8889,0.0,1.0,1.0,0.0,0.0001911025799887584,0.0,2.6836919814168617e-05,0.0,2.36080059725951e-05,0.0,1.0,0.0,2.8686919589687103,3.3056281061679913,3.333170566124918,-inf,0.4375255419036754,0.027674958442848226,-inf
4061,31st,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4062,26k,20,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15844816834824185,0.0,0.40361675693885934,0.0,0.40160641735489155,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4063,n1ccccc1,100,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53363034404016e-05,0.0,0.0003387949363510938,0.0,0.000338718216683676,0.0,0.41721747578931406,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4064,alp-pos-c59291d4-4,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20531209625505797,0.0,0.15821937511741638,0.0,0.1555733946283863,0.0,0.03318751134020676,0.0,3.038598926835721,3.4755350740350024,3.5030775339919287,5.886832943267265,0.4375255419036754,0.027674958442848226,2.4065984188743528
4065,enamine-available,11,11.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.64179848478627e-06,0.0,3.7164922119269693e-07,0.0,3.1124976225302353e-07,0.0,1.0,0.0,3.038598926835721,3.4755350740350024,3.5030775339919287,-inf,0.4375255419036754,0.027674958442848226,-inf
4066,10um,11,11.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.64179848478627e-06,0.0,3.7164922119269693e-07,0.0,3.1124976225302353e-07,0.0,1.0,0.0,3.038598926835721,3.4755350740350024,3.5030775339919287,-inf,0.4375255419036754,0.027674958442848226,-inf
4067,hts,400,39.0,361.0,39.0,361.0,39.0,361.0,0.0,400.0,0.0975,0.0975,0.0975,0.0,1.0,1.0,0.0,0.21200844836252564,0.0,0.5983201383479513,0.0,0.5351280066417747,0.0,0.0021601420550029734,0.0,-0.31985504407675525,0.11708110312252591,0.14462356307945246,-inf,0.4375255419036754,0.027674958442848226,-inf
4068,n1cnccc1,49,0.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008674515571324903,0.0,0.03193273576406828,0.0,0.03140467569789268,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4069,cn2ccocc2,49,0.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008674515571324903,0.0,0.03193273576406828,0.0,0.03140467569789268,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4070,alp-pos-c0ee8219,4,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006789538659582328,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.038598926835721,-inf,-inf,-inf,-inf,-inf,-inf
4071,n-acetyl-fluorotryptamine,4,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4072,limonene,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4073,substitute,100,2.0,98.0,0.0,100.0,0.0,100.0,0.0,100.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0012050952443627514,0.0,0.0003387949363510938,0.0,0.000338718216683676,0.0,0.41721747578931406,0.0,-2.605257262939004,-inf,-inf,-inf,-inf,-inf,-inf
4074,detergent,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4075,s-s,77,11.0,66.0,8.0,69.0,8.0,69.0,0.0,77.0,0.1429,0.1039,0.1039,0.0,0.7273,1.0,0.0,0.6051473443514077,0.0,0.6905207452367375,0.0,0.6878143175180537,0.0,0.6409811237663054,0.0,0.23167674838208804,0.20880263338976465,0.2363450933466914,-inf,-0.021851976683958343,0.027674958442848226,-inf
4076,omeprazole,40,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018877828753191727,0.0,0.07468531784410433,0.0,0.07344378699686731,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4077,pump,40,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018877828753191727,0.0,0.07468531784410433,0.0,0.07344378699686731,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4078,contraindications,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4079,pmc,7,2.0,5.0,2.0,5.0,2.0,5.0,1.0,6.0,0.2857,0.2857,0.2857,0.1429,1.0,1.0,0.5,0.254863673191028,0.0,0.16649222241565376,0.0,0.16182383310985837,0.0,0.126261600917924,0.0,1.2311718682226436,1.6681080154219248,1.6956504753788515,3.0799107648136324,0.4375255419036754,0.027674958442848226,1.406598418874353
4080,pmc7114104,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4081,conclusion,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4082,extracted,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
